BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201507,8,2100,201507,8,2100,98041,589451,"NORTH CAROLINA",37,2015,"July","Thunderstorm Wind","C",101,"JOHNSTON","RAH","08-JUL-15 21:00:00","EST-5","08-JUL-15 21:00:00","0","0","0","0","0.00K","0.00K","Law Enforcement","50.00","EG",,,,,,,,,,"2","NE","CLAYTON","2","NE","CLAYTON","35.67","-78.44","35.67","-78.44","With a nearly stationary front located just north of the North Carolina/Virginia state line, scattered thunderstorms developed within a marginally unstable air mass. In addition, a mid level shortwave approached and crossed the region during the evening hours, leading to an increase in convective coverage. Many of the storms became severe and produced wind damage.","A couple of trees were blown down in the road on Covered Bridge Road at O'Neil Street.","CSV"
201507,8,2139,201507,8,2145,98041,589455,"NORTH CAROLINA",37,2015,"July","Thunderstorm Wind","C",101,"JOHNSTON","RAH","08-JUL-15 21:39:00","EST-5","08-JUL-15 21:45:00","0","0","0","0","0.00K","0.00K","Law Enforcement","50.00","EG",,,,,,,,,,"1","NW","SELMA","1","S","PINE LEVEL","35.54","-78.29","35.51","-78.25","With a nearly stationary front located just north of the North Carolina/Virginia state line, scattered thunderstorms developed within a marginally unstable air mass. In addition, a mid level shortwave approached and crossed the region during the evening hours, leading to an increase in convective coverage. Many of the storms became severe and produced wind damage.","Several trees were blown down along a swath from Selma to Pine Level.","CSV"
201507,13,2036,201507,13,2036,98216,590682,"NORTH CAROLINA",37,2015,"July","Hail","C",151,"RANDOLPH","RAH","13-JUL-15 20:36:00","EST-5","13-JUL-15 20:36:00","0","0","0","0","0.00K","0.00K","Broadcast Media","1.25",,,,,,,,,,,"1","E","ASHEBORO SOUTH","1","E","ASHEBORO SOUTH","35.72","-79.81","35.72","-79.81","A series of mid level disturbances moved through central North Carolina, one in the morning into the early afternoon and another in the evening. These disturbances coupled with a very moist and unstable air mass allowed strong to severe storms to develop across the area, producing wind damage and large hail.","Quarter size hail was reported near the intersection of Plummer Street an North Fayetteville Street.","CSV"
201507,13,1945,201507,13,1945,98216,591549,"NORTH CAROLINA",37,2015,"July","Hail","C",123,"MONTGOMERY","RAH","13-JUL-15 19:45:00","EST-5","13-JUL-15 19:45:00","0","0","0","0","0.00K","0.00K","Public","1.00",,,,,,,,,,,"2","SSE","ABNER","2","SSE","ABNER","35.47","-79.9","35.47","-79.9","A series of mid level disturbances moved through central North Carolina, one in the morning into the early afternoon and another in the evening. These disturbances coupled with a very moist and unstable air mass allowed strong to severe storms to develop across the area, producing wind damage and large hail.","Quarter size hail was reported Flint Hill Road.","CSV"
201507,13,640,201507,13,640,98216,591551,"NORTH CAROLINA",37,2015,"July","Lightning","C",183,"WAKE","RAH","13-JUL-15 06:40:00","EST-5","13-JUL-15 06:40:00","0","0","0","0","25.00K","0.00K","Trained Spotter",,,,,,,,,,,,"2","SW","AUBURN","2","SW","AUBURN","35.66","-78.57","35.66","-78.57","A series of mid level disturbances moved through central North Carolina, one in the morning into the early afternoon and another in the evening. These disturbances coupled with a very moist and unstable air mass allowed strong to severe storms to develop across the area, producing wind damage and large hail.","A barn was struck by lightning and burned down near Meadowbrook Country Club.","CSV"
201507,13,1955,201507,13,1958,98440,595398,"INDIANA",18,2015,"July","Hail","C",85,"KOSCIUSKO","IWX","13-JUL-15 19:55:00","EST-5","13-JUL-15 19:58:00","0","0","0","0","0.00K","0.00K","NWS Employee","1.00",,,,,,,,,,,"1","N","OSWEGO","1","N","OSWEGO","41.34","-85.78","41.34","-85.78","A northward retreating outflow boundary from morning thunderstorms and eastward migration of upstream instability allowed for convection to fire later in the evening as the cap eroded and an upstream upper level trough approached the region. Storms initially produced isolated hail and wind damage, however heavy rainfall and flash flooding quickly became the primary threat.","","CSV"
201507,13,2001,201507,13,2004,98440,595399,"INDIANA",18,2015,"July","Hail","C",85,"KOSCIUSKO","IWX","13-JUL-15 20:01:00","EST-5","13-JUL-15 20:04:00","0","0","0","0","0.00K","0.00K","NWS Employee","0.88",,,,,,,,,,,"0","N","LEESBURG","0","N","LEESBURG","41.33","-85.85","41.33","-85.85","A northward retreating outflow boundary from morning thunderstorms and eastward migration of upstream instability allowed for convection to fire later in the evening as the cap eroded and an upstream upper level trough approached the region. Storms initially produced isolated hail and wind damage, however heavy rainfall and flash flooding quickly became the primary threat.","","CSV"
201507,13,2026,201507,13,2029,98440,595400,"INDIANA",18,2015,"July","Thunderstorm Wind","C",113,"NOBLE","IWX","13-JUL-15 20:26:00","EST-5","13-JUL-15 20:29:00","0","0","0","0","0.00K","0.00K","State Official","50.00","EG",,,,,,,,,,"1","E","CROMWELL","1","E","CROMWELL","41.4","-85.61","41.4","-85.61","A northward retreating outflow boundary from morning thunderstorms and eastward migration of upstream instability allowed for convection to fire later in the evening as the cap eroded and an upstream upper level trough approached the region. Storms initially produced isolated hail and wind damage, however heavy rainfall and flash flooding quickly became the primary threat.","Report of a tree down near Cromwell.","CSV"
201507,13,2035,201507,13,2038,98440,595401,"INDIANA",18,2015,"July","Hail","C",75,"JAY","IWX","13-JUL-15 20:35:00","EST-5","13-JUL-15 20:38:00","0","0","0","0","0.00K","0.00K","Trained Spotter","0.75",,,,,,,,,,,"1","WNW","WESTCHESTER","1","WNW","WESTCHESTER","40.51","-84.9","40.51","-84.9","A northward retreating outflow boundary from morning thunderstorms and eastward migration of upstream instability allowed for convection to fire later in the evening as the cap eroded and an upstream upper level trough approached the region. Storms initially produced isolated hail and wind damage, however heavy rainfall and flash flooding quickly became the primary threat.","","CSV"
201507,13,2047,201507,13,2050,98440,595404,"INDIANA",18,2015,"July","Thunderstorm Wind","C",39,"ELKHART","IWX","13-JUL-15 20:47:00","EST-5","13-JUL-15 20:50:00","0","0","0","0","0.00K","0.00K","State Official","50.00","EG",,,,,,,,,,"2","WSW","MILLERSBURG","2","WSW","MILLERSBURG","41.51","-85.73","41.51","-85.73","A northward retreating outflow boundary from morning thunderstorms and eastward migration of upstream instability allowed for convection to fire later in the evening as the cap eroded and an upstream upper level trough approached the region. Storms initially produced isolated hail and wind damage, however heavy rainfall and flash flooding quickly became the primary threat.","Large tree down across County Road 44 between County Roads 37 and 33.","CSV"
201507,13,2055,201507,13,2058,98440,595407,"INDIANA",18,2015,"July","Thunderstorm Wind","C",113,"NOBLE","IWX","13-JUL-15 20:55:00","EST-5","13-JUL-15 20:58:00","0","0","0","0","0.00K","0.00K","State Official","50.00","EG",,,,,,,,,,"1","SW","LIGONIER","1","SW","LIGONIER","41.46","-85.59","41.46","-85.59","A northward retreating outflow boundary from morning thunderstorms and eastward migration of upstream instability allowed for convection to fire later in the evening as the cap eroded and an upstream upper level trough approached the region. Storms initially produced isolated hail and wind damage, however heavy rainfall and flash flooding quickly became the primary threat.","Report of a tree down.","CSV"
201507,4,2255,201507,4,2255,95875,575974,"NORTH DAKOTA",38,2015,"July","Hail","C",27,"EDDY","FGF","04-JUL-15 22:55:00","CST-6","04-JUL-15 22:55:00","0","0","0","0",,,"Public","2.00",,,,,,,,,,,"1","SE","NEW ROCKFORD","1","SE","NEW ROCKFORD","47.67","-99.12","47.67","-99.12","Thunderstorms formed in the late afternoon around a surface low and cold front over northwest North Dakota. These storms tracked east through the evening, moving into the Devils Lake region prior to midnight CST.","","CSV"
201507,5,1709,201507,5,1709,95878,575987,"MINNESOTA",27,2015,"July","Thunderstorm Wind","C",7,"BELTRAMI","FGF","05-JUL-15 17:09:00","CST-6","05-JUL-15 17:09:00","0","0","0","0",,,"Law Enforcement","65.00","EG",,,,,,,,,,"1","E","FARLEY","1","E","FARLEY","47.6","-94.75","47.6","-94.75","Several thunderstorms flared up during the late afternoon and early evening hours along a cold front. Ahead of the cold front, temperatures over north central Minnesota had risen into the low to mid 80s with dew points in the middle 60s.","A pole barn was destroyed at the intersection of Hillcrest Drive and highway 71 near Turtle River.","CSV"
201507,5,1715,201507,5,1715,95878,575988,"MINNESOTA",27,2015,"July","Hail","C",7,"BELTRAMI","FGF","05-JUL-15 17:15:00","CST-6","05-JUL-15 17:15:00","0","0","0","0",,,"Social Media","1.00",,,,,,,,,,,"2","ENE","FARLEY","2","ENE","FARLEY","47.61","-94.73","47.61","-94.73","Several thunderstorms flared up during the late afternoon and early evening hours along a cold front. Ahead of the cold front, temperatures over north central Minnesota had risen into the low to mid 80s with dew points in the middle 60s.","","CSV"
201507,5,1725,201507,5,1725,95878,575990,"MINNESOTA",27,2015,"July","Hail","C",7,"BELTRAMI","FGF","05-JUL-15 17:25:00","CST-6","05-JUL-15 17:25:00","0","0","0","0",,,"Public","1.50",,,,,,,,,,,"6","SE","TENSTRIKE","6","SE","TENSTRIKE","47.59","-94.59","47.59","-94.59","Several thunderstorms flared up during the late afternoon and early evening hours along a cold front. Ahead of the cold front, temperatures over north central Minnesota had risen into the low to mid 80s with dew points in the middle 60s.","","CSV"
201507,4,2210,201507,4,2210,95875,576156,"NORTH DAKOTA",38,2015,"July","Hail","C",5,"BENSON","FGF","04-JUL-15 22:10:00","CST-6","04-JUL-15 22:10:00","0","0","0","0",,,"Trained Spotter","1.00",,,,,,,,,,,"0","E","FT TOTTEN","0","E","FT TOTTEN","47.98","-98.99","47.98","-98.99","Thunderstorms formed in the late afternoon around a surface low and cold front over northwest North Dakota. These storms tracked east through the evening, moving into the Devils Lake region prior to midnight CST.","","CSV"
201507,4,2230,201507,4,2230,95875,576157,"NORTH DAKOTA",38,2015,"July","Thunderstorm Wind","C",5,"BENSON","FGF","04-JUL-15 22:30:00","CST-6","04-JUL-15 22:30:00","0","0","0","0",,,"Other Federal Agency","56.00","EG",,,,,,,,,,"3","SW","ST MICHAEL","3","SW","ST MICHAEL","47.92","-98.71","47.92","-98.71","Thunderstorms formed in the late afternoon around a surface low and cold front over northwest North Dakota. These storms tracked east through the evening, moving into the Devils Lake region prior to midnight CST.","Large tree branches were blown down near Black Tiger Bay.","CSV"
201507,4,2304,201507,4,2304,95875,576158,"NORTH DAKOTA",38,2015,"July","Thunderstorm Wind","C",63,"NELSON","FGF","04-JUL-15 23:04:00","CST-6","04-JUL-15 23:04:00","0","0","0","0",,,"Public","56.00","EG",,,,,,,,,,"1","NW","PEKIN","1","NW","PEKIN","47.79","-98.33","47.79","-98.33","Thunderstorms formed in the late afternoon around a surface low and cold front over northwest North Dakota. These storms tracked east through the evening, moving into the Devils Lake region prior to midnight CST.","Large tree branches were broken down around Pekin. Some crops were also flattened by the strong winds.","CSV"
201507,8,1617,201507,8,1617,96462,580086,"NORTH DAKOTA",38,2015,"July","Hail","C",99,"WALSH","FGF","08-JUL-15 16:17:00","CST-6","08-JUL-15 16:17:00","0","0","0","0",,,"Storm Chaser","1.00",,,,,,,,,,,"3","N","GRAFTON","3","N","GRAFTON","48.47","-97.4","48.47","-97.4","Late in the afternoon of the 8th, a frontal boundary set up along a line from Jamestown to Pembina, North Dakota. Despite temperatures in the lower 70s and dew points in the 50s, a few thunderstorms fired up along the boundary.","The hail fell along county road 9.","CSV"
201507,8,1625,201507,8,1625,96462,580087,"NORTH DAKOTA",38,2015,"July","Hail","C",99,"WALSH","FGF","08-JUL-15 16:25:00","CST-6","08-JUL-15 16:25:00","0","0","0","0",,,"Trained Spotter","1.00",,,,,,,,,,,"1","NNE","GRAFTON ARPT","1","NNE","GRAFTON ARPT","48.42","-97.36","48.42","-97.36","Late in the afternoon of the 8th, a frontal boundary set up along a line from Jamestown to Pembina, North Dakota. Despite temperatures in the lower 70s and dew points in the 50s, a few thunderstorms fired up along the boundary.","The hail, which fell near the Grafton airport, damaged some local crops.","CSV"
201507,24,122,201507,24,122,97219,584654,"MINNESOTA",27,2015,"July","Thunderstorm Wind","C",57,"HUBBARD","FGF","24-JUL-15 01:22:00","CST-6","24-JUL-15 01:22:00","0","0","0","0",,,"Public","55.00","EG",,,,,,,,,,"3","S","AKELEY","3","S","AKELEY","46.96","-94.67","46.96","-94.67","Thunderstorms formed along a cold front during the evening hours of July 23rd. These storms produced large hail, strong winds, and a few tornadoes.","Numerous six inch diameter tree branches were blown down.","CSV"
201507,12,1415,201507,12,1415,96474,595607,"NORTH DAKOTA",38,2015,"July","Hail","C",71,"RAMSEY","FGF","12-JUL-15 14:15:00","CST-6","12-JUL-15 14:15:00","0","0","0","0",,,"Public","1.00",,,,,,,,,,,"3","WNW","BROCKET","3","WNW","BROCKET","48.24","-98.4","48.24","-98.4","After some thunderstorms rolled through the U. S. Highway 2 corridor during the evening of the 11th and early morning hours of the 12th, conditions set up for a larger outbreak of severe weather on the afternoon of the 12th. Afternoon temperatures along the Red River Valley into portions of west central Minnesota topped out in the lower 90s with dew points in the low to mid 70s. A stationary boundary set up from northeast North Dakota into west central Minnesota and upper level winds were very favorable to sustain storms. Numerous thunderstorms formed during the late afternoon and evening which produced large hail, tornadoes, and funnel clouds.","","CSV"
201507,12,1500,201507,12,1500,96474,595608,"NORTH DAKOTA",38,2015,"July","Hail","C",35,"GRAND FORKS","FGF","12-JUL-15 15:00:00","CST-6","12-JUL-15 15:00:00","0","0","0","0",,,"Public","1.25",,,,,,,,,,,"4","SSE","OJATA","4","SSE","OJATA","47.87","-97.23","47.87","-97.23","After some thunderstorms rolled through the U. S. Highway 2 corridor during the evening of the 11th and early morning hours of the 12th, conditions set up for a larger outbreak of severe weather on the afternoon of the 12th. Afternoon temperatures along the Red River Valley into portions of west central Minnesota topped out in the lower 90s with dew points in the low to mid 70s. A stationary boundary set up from northeast North Dakota into west central Minnesota and upper level winds were very favorable to sustain storms. Numerous thunderstorms formed during the late afternoon and evening which produced large hail, tornadoes, and funnel clouds.","","CSV"
201507,12,1504,201507,12,1504,96475,595609,"MINNESOTA",27,2015,"July","Hail","C",167,"WILKIN","FGF","12-JUL-15 15:04:00","CST-6","12-JUL-15 15:04:00","0","0","0","0",,,"Public","1.75",,,,,,,,,,,"1","SE","LAWNDALE","1","SE","LAWNDALE","46.56","-96.36","46.56","-96.36","After some thunderstorms rolled through the U. S. Highway 2 corridor during the evening of the 11th and early morning hours of the 12th, conditions set up for a larger outbreak of severe weather on the afternoon of the 12th. Afternoon temperatures along the Red River Valley into portions of west central Minnesota topped out in the lower 90s with dew points in the low to mid 70s. A stationary boundary set up from northeast North Dakota into west central Minnesota and upper level winds were very favorable to sustain storms. Numerous thunderstorms formed during the late afternoon and evening which produced large hail, tornadoes, and funnel clouds.","The large hail was accompanied by strong winds.","CSV"
201507,12,1519,201507,12,1519,96474,595612,"NORTH DAKOTA",38,2015,"July","Hail","C",35,"GRAND FORKS","FGF","12-JUL-15 15:19:00","CST-6","12-JUL-15 15:19:00","0","0","0","0",,,"Public","0.75",,,,,,,,,,,"0","W","(GFK)GRAND FORKS INT","0","W","(GFK)GRAND FORKS INT","47.95","-97.19","47.95","-97.19","After some thunderstorms rolled through the U. S. Highway 2 corridor during the evening of the 11th and early morning hours of the 12th, conditions set up for a larger outbreak of severe weather on the afternoon of the 12th. Afternoon temperatures along the Red River Valley into portions of west central Minnesota topped out in the lower 90s with dew points in the low to mid 70s. A stationary boundary set up from northeast North Dakota into west central Minnesota and upper level winds were very favorable to sustain storms. Numerous thunderstorms formed during the late afternoon and evening which produced large hail, tornadoes, and funnel clouds.","The hail fell at the Grand Forks International Airport.","CSV"
